PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,7/3/2023,6:47:17 PM,3,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matthew Warkentin,mattwa00jos,Right,Joliet slammers,,1,Top,0,0,0,Fastball,,StrikeSwinging,,,,,,,86.86206844,-0.162191457,1.759735876,2303.038691,143.3861172,10:45,5.401617241,-2.178178687,5.61106559,-21.87130423,15.68820518,-10.10056081,2.948504184,-0.401811441,78.88693295,-5.065892221,-2.650527048,0.441094333,,,,,,,,,,,,5.935808215,8.442713488,2.034407593,50,5.373846051,-3.545746638,-126.2688663,-1.079954212,9.503539782,27.70723407,-18.65682319,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,f22d43ae-19fb-11ee-a7f2-abdaf7ea27cd,87.04806372,5.401333999,-2.181953206,-0.159578973,1.805658651,79.04458615,2.949349709,-0.398681507,-5.052384369,-2.602282444,0.440934963,-10.52391179,14.1905461,14.48191653,81.7390085,2229.863358,575.93109,96.82266155,-0.777169349,0.250074431,0.577469118,,,,,,,,,,,,,,,,,0.988985392,1,,,high,high,16.43489235,-46.245462,54.88893441,Blake Grant-parks,blakgr00scb,Schaumburg boomers
12,7/3/2023,6:47:37 PM,3,2,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matthew Warkentin,mattwa00jos,Right,Joliet slammers,,1,Top,0,0,1,Cutter,,StrikeSwinging,,,,,,,83.42292512,0.376638199,2.821525772,2185.502555,159.6265637,11:15,5.287561728,-2.449775388,5.526373872,-29.23762368,12.47974692,-3.020607726,2.329020387,-0.456383124,75.28184485,-6.387452668,-2.034362938,0.459541003,,,,,,,,,,,,2.633350162,6.977960045,2.206894889,50,5.302193718,-5.863338574,-121.1962783,-0.088236002,3.900133377,24.62549556,-21.83931505,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,fe449d7d-19fb-11ee-a779-094f45575529,83.60501328,5.285867954,-2.453020426,0.395707836,2.859825621,75.42676647,2.331371966,-0.453749491,-6.351164689,-1.994020776,0.459373312,-3.416509625,10.77001012,54.71499363,11.98197224,1262.442491,1784.001227,57.76440241,-0.541508633,0.816288786,0.201099525,,,,,,,,,,,,,,,,,0.978769179,1,,,high,high,100.783775,-25.68661687,54.97362613,Blake Grant-parks,blakgr00scb,Schaumburg boomers
13,7/3/2023,6:48:01 PM,3,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matthew Warkentin,mattwa00jos,Right,Joliet slammers,,1,Top,0,0,2,Fastball,,StrikeCalled,Strikeout,,StrikeoutLooking,1,0,,83.7672849,2.895449248,2.539530996,2281.664213,143.8694841,10:45,5.265638043,-2.103289563,5.825460578,-21.57665906,15.25916182,-9.597795499,2.702617591,0.543238722,79.35040212,-5.247094035,-2.170175161,0.456741326,,,,,,,,,,,,6.298391712,7.741251344,1.901950778,50,5.48809022,-5.07956937,-121.5791378,5.413082189,9.328277624,26.17384071,-20.70881449,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,0c18ba5c-19fc-11ee-949c-190147f2cd9a,83.95834396,5.265248486,-2.107244514,2.899224072,2.588028495,79.50659864,2.703454022,0.546292192,-5.233847101,-2.123549861,0.456566825,-10.03683247,13.78310681,16.65427616,87.94984156,2185.951848,653.9159697,95.80515119,-0.773795176,0.286596058,0.564892667,,,,,,,,,,,,,,,,,0.997674838,1,,,high,high,10.84514259,-39.72461146,54.67453942,Blake Grant-parks,blakgr00scb,Schaumburg boomers
14,7/3/2023,6:48:32 PM,4,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Phillip Steering,philst00jos,Right,Joliet slammers,,1,Top,1,0,0,Fastball,,Foul,,,,,,,86.40499313,-0.842442418,1.420631815,2280.285324,144.4563086,10:45,5.412564044,-2.184943429,5.669523873,-21.4285897,15.77875892,-9.818099278,2.108899811,-0.895543645,79.34708814,-6.032424605,-3.503719589,0.442852992,64.76535099,56.22794497,46.45542484,,78.9411126,76.60483497,83.87867135,193.8035786,,46.11776401,4.521934743,5.766522334,8.823747885,2.071352144,50,5.327884217,-2.791493779,-125.6264387,-2.559666518,9.14074401,27.37585194,-18.1871757,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,1ef51511-19fc-11ee-a53e-3517230bd7cc,86.58747516,5.412255884,-2.188486772,-0.839526185,1.464039838,79.50376423,2.109716951,-0.89253417,-6.019659725,-3.457934844,0.442694299,-10.24125828,14.27325087,9.133502758,79.94734494,2251.373945,361.9620382,98.73211574,-0.803356037,0.158735415,0.573953087,26.09594981,24.80274527,53.83656675,1.066455569,3.243942092,2.840247047,139.6870417,134.3404536,,,,,,,,,0.889695854,1,,24.2714065,high,high,18.04738956,-63.60971988,54.83047613,Blake Grant-parks,blakgr00scb,Schaumburg boomers
15,7/3/2023,6:49:04 PM,4,2,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Phillip Steering,philst00jos,Right,Joliet slammers,,1,Top,1,0,1,Cutter,,StrikeCalled,,,,,,,81.29909242,2.570502006,3.143168458,2222.141075,157.648531,11:15,5.138147875,-2.279092393,5.6721633,-27.04380424,12.54747314,-3.313036127,1.767166723,0.415290299,77.13148387,-6.80523357,-1.51570042,0.471205202,,,,,,,,,,,,3.377453721,6.66872791,2.016824921,50,5.33713655,-6.338604976,-117.9726175,4.417096829,4.7307495,23.72377999,-22.83326098,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,3208b3f0-19fc-11ee-8d48-b7d3426f3bb7,81.48269984,5.136600907,-2.282587721,2.588580031,3.186392017,77.27700546,1.769214455,0.41779794,-6.773753218,-1.477411168,0.471028254,-3.689512304,10.96538579,53.46537318,62.36188541,1322.859434,1785.484213,59.53084838,-0.550582052,0.803497237,0.226388152,,,,,,,,,,,,,,,,,0.979332156,1,,,high,high,33.87430313,-77.80339136,54.8278367,Blake Grant-parks,blakgr00scb,Schaumburg boomers
16,7/3/2023,6:49:27 PM,4,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Phillip Steering,philst00jos,Right,Joliet slammers,,1,Top,1,0,2,Fastball,,InPlay,,FlyBall,Out,1,0,,87.18026107,0.137118067,1.736369077,2203.92121,138.3120307,10:30,5.309434793,-2.131951568,5.534346092,-22.94224023,14.2643052,-11.07251085,2.953758516,-0.915398559,79.39792633,-4.816028452,-4.345750841,0.440129692,91.42799466,38.08097796,12.76965255,,,,,340.1260668,,12.81765759,4.503778966,6.459597144,7.665770036,1.988705074,50,5.306291865,-3.467945207,-126.7168374,-0.467095504,10.41601892,27.89606889,-19.81309209,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,3f7ac407-19fc-11ee-885e-5dfc46cbdbf3,87.36576416,5.308712309,-2.136039007,0.144905845,1.785189218,79.55332524,2.95491086,-0.912079571,-4.797941061,-4.294669315,0.439972253,-11.55615932,12.65154766,9.848115567,82.00917683,2171.445579,376.9519873,98.52646131,-0.735773787,0.171036962,0.655273449,15.90692272,70.18663469,56.39046309,0.821773718,2.230500935,3.075847982,75.45663176,331.6504757,,,,,,,,,0.996665697,1,,49.91701081,high,high,16.19174086,-61.40004955,54.96565391,Blake Grant-parks,blakgr00scb,Schaumburg boomers
17,7/3/2023,6:50:41 PM,5,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Mcgarry,mattmc00jos,Right,Joliet slammers,,1,Top,2,0,0,Cutter,,Foul,,,,,,,83.76515105,1.011141379,3.199284944,2140.7071,156.0118539,11:15,5.315652724,-2.265447739,5.601722429,-27.38546763,13.0419059,-4.343215547,2.936841285,-0.205303953,76.25630831,-5.769194776,-2.284704914,0.45762452,81.05158817,6.060576885,-48.16685002,3361.992524,,,,90.19397912,,-50.3173645,0.824308259,1.892908216,7.159085994,-1.401000338,50,5.755810759,3.259005734,-121.5518158,-2.261758788,2.819275788,24.82486862,-21.51138901,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,6c7553ba-19fc-11ee-8243-5d5225f71e07,83.94890184,5.314360054,-2.26862058,1.025893911,3.237913701,76.40587233,2.938837527,-0.202670012,-5.738329181,-2.244483939,0.457469785,-4.733441173,11.38994897,48.55640969,17.43693374,1416.896243,1604.690601,66.18823485,-0.604715297,0.749607735,0.269086701,-60.05321244,53.75632277,8.557416867,0.154017978,2.380874379,3.038282146,-69.41266485,57.5919771,7.946440472,-14.16043927,-0.155512016,-0.409747892,-0.144745889,0.900641601,,,0.976297905,1,0.996482772,41.55606859,high,high,74.30675964,-52.77066801,54.89827757,Blake Grant-parks,blakgr00scb,Schaumburg boomers
18,7/3/2023,6:51:12 PM,5,2,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Mcgarry,mattmc00jos,Right,Joliet slammers,,1,Top,2,0,1,Fastball,,StrikeSwinging,,,,,,,87.31004326,0.926436797,3.762070271,,,,5.320225209,-2.234549397,5.542077879,,,,3.709229337,0.139885411,83.34616964,-4.271228356,-0.82815411,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,7e609a42-19fc-11ee-b74f-5f1df7704be4,87.45734403,5.315568752,-2.234549397,0.981382715,3.762070271,83.4719182,3.713021976,0.139885411,-4.213182516,-0.82815411,0.438279619,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.95792212,Blake Grant-parks,blakgr00scb,Schaumburg boomers
19,7/3/2023,6:51:37 PM,5,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Matt Mcgarry,mattmc00jos,Right,Joliet slammers,,1,Top,2,0,2,Fastball,,InPlay,,LineDrive,Single,0,1,,86.68413482,-0.126195794,1.965895712,2261.953594,143.2537925,10:45,5.387825985,-1.99693439,5.653986468,-21.72336983,15.37013895,-9.978845494,2.593050865,-0.42588541,79.41869829,-5.604466838,-3.436635528,0.438349465,88.00729507,17.69985186,-31.81103376,1847.943174,,,,247.2340955,,-38.1328544,2.598540792,4.87353484,8.705797055,-1.724035023,50,5.6979999,3.791214131,-126.9894988,-4.135648548,7.887640053,28.16041866,-18.0840316,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,8db6bc30-19fc-11ee-b7c7-a391f6c30eb8,86.87190549,5.387454355,-2.000779956,-0.122678666,2.011454766,79.57470922,2.593919618,-0.422844914,-5.590727412,-3.389834899,0.438202564,-10.41872674,13.85168586,11.33168823,67.96301032,2217.859381,444.4477752,98.05061375,-0.785673112,0.196488459,0.586608939,-44.19434301,71.24753869,26.75691053,0.641389551,1.098805096,2.463392316,-152.6638438,194.4696602,-31.48438104,-3.418748966,0.261665903,0.50711522,-0.0825267,0.857918118,,,0.997037574,1,0.994979812,47.93939442,high,high,28.83329072,-37.7714948,54.84601353,Blake Grant-parks,blakgr00scb,Schaumburg boomers
20,7/3/2023,6:52:19 PM,6,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Christian Fedko,chrife00jos,Right,Joliet slammers,,1,Top,2,0,0,Fastball,,BallCalled,,,,,,,87.11266431,-0.038668842,5.063375245,2230.740088,143.7634742,10:45,5.39873282,-2.090185356,5.609563192,-21.89003132,15.64894918,-9.838941814,2.815935597,0.934633085,78.99784574,-5.091176703,-2.128881723,0.440973772,,,,,,,,,,,,6.766667542,8.379809471,1.663153996,50,5.381452489,-10.85777031,-126.2159796,-0.809450884,10.84541307,27.22940182,-18.74314071,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,a6194df5-19fc-11ee-8738-73e82d3b8eb6,87.30272648,5.398393593,-2.093959869,-0.035524644,5.107708786,79.15536639,2.816849998,0.937659915,-5.076633228,-2.082360321,0.440815532,-10.25092087,14.21659207,14.56959036,82.23046159,2159.005775,561.1554176,96.7842819,-0.780646184,0.251555715,0.572111229,,,,,,,,,,,,,,,,,0.997487006,1,,,high,high,15.99258457,-61.64513746,54.89043681,Blake Grant-parks,blakgr00scb,Schaumburg boomers
21,7/3/2023,6:52:36 PM,6,2,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Christian Fedko,chrife00jos,Right,Joliet slammers,,1,Top,2,1,0,Cutter,,BallCalled,,,,,,,85.89863975,-0.719826083,3.594873466,2151.510899,152.5914636,11:00,5.399103461,-2.399152163,5.488387306,-25.97381723,12.98299484,-4.784152223,1.51987548,-0.741044922,78.11304052,-7.313764169,-2.309189492,0.446963631,,,,,,,,,,,,3.811527375,7.568810328,2.087775086,50,5.319482537,-7.659588671,-124.6848507,-2.395616429,5.975517914,26.03303727,-20.30805539,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,b058b46e-19fc-11ee-afb6-d545221929ec,86.08249995,5.397937789,-2.402365376,-0.706878551,3.632941724,78.26073126,1.521710186,-0.738466357,-7.285597429,-2.269789866,0.446803687,-5.168315072,11.43222674,46.60675538,44.23777735,1478.091936,1563.407618,68.70018349,-0.609883688,0.726655681,0.316248966,,,,,,,,,,,,,,,,,0.996010294,1,,,high,high,50.18600039,-83.99892744,55.01161269,Blake Grant-parks,blakgr00scb,Schaumburg boomers
22,7/3/2023,6:52:59 PM,6,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Christian Fedko,chrife00jos,Right,Joliet slammers,,1,Top,2,2,0,Fastball,,BallCalled,,,,,,,86.31999368,0.701738556,0.433679321,2320.921561,144.3879563,10:45,5.424170619,-2.113557555,5.636832265,-22.15500615,15.86192422,-9.954282483,3.234455118,-1.660493954,79.0848876,-5.138295079,-4.552469534,0.443772153,,,,,,,,,,,,5.465577388,8.282561615,2.083016342,50,5.469783912,-0.62508212,-125.5197638,0.814072161,8.634284297,27.7293175,-19.08961466,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,bde76f9e-19fc-11ee-a6dd-8f1bb1249d52,86.5089362,5.423936616,-2.117397954,0.703668513,0.480297573,79.24329522,3.235273212,-1.657377775,-5.125313784,-4.504442111,0.443607525,-10.38380025,14.29796211,15.66009925,77.66800079,2234.768856,626.4862755,96.28799583,-0.782800588,0.269929965,0.560679101,,,,,,,,,,,,,,,,,0.996610984,1,,,high,high,20.09879929,-61.76313451,54.86316774,Blake Grant-parks,blakgr00scb,Schaumburg boomers
23,7/3/2023,6:53:20 PM,6,4,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Christian Fedko,chrife00jos,Right,Joliet slammers,,1,Top,2,3,0,Fastball,,StrikeCalled,,,,,,,87.9225244,-0.465420127,3.400802576,,,,5.234844107,-2.143912354,5.735081085,,,,2.140527731,-0.467841666,79.3963136,-6.034965547,-2.239447146,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,ca9ee230-19fc-11ee-b3d7-53f6b5a310a6,88.06586604,5.230282974,-2.143912354,-0.411543799,3.400802576,79.50886288,2.144617775,-0.467841666,-5.971970125,-2.239447146,0.433392253,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.76491891,Blake Grant-parks,blakgr00scb,Schaumburg boomers
24,7/3/2023,6:53:41 PM,6,5,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Christian Fedko,chrife00jos,Right,Joliet slammers,,1,Top,2,3,1,Fastball,,Foul,,,,,,,86.24056224,-0.018577349,1.980644989,2266.121094,143.2124254,10:45,5.350392561,-2.157884793,5.690532695,-22.75221058,15.22186826,-9.701644201,2.725327923,-0.960619425,78.57939557,-5.352518817,-3.201293243,0.442537071,52.16639405,-50.83642946,106.3830896,,-104.8978416,33.11257819,67.17203182,3.243747552,,64.13736441,0.047869699,4.714572924,8.324794659,-1.019416888,50,5.52187406,3.383773755,-125.6873037,-3.078672904,7.477618153,27.49322817,-18.97038583,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,d6a4888a-19fc-11ee-babe-e754358ed781,86.42580046,5.349921449,-2.161712727,-0.013742897,2.027223326,78.73481119,2.726366349,-0.95747645,-5.336076048,-3.152767266,0.442387331,-10.13120348,13.70788871,21.25776754,69.66891107,2111.931324,821.6148115,93.19587241,-0.746369637,0.36256439,0.558103421,31.60732322,-9.292405242,-40.44701462,0.947363438,2.065326303,2.657486985,2.918861712,1.41497155,,,,,,,,,0.990792764,1,,0.447464576,high,high,27.29798004,-51.84947925,54.80946731,Blake Grant-parks,blakgr00scb,Schaumburg boomers
25,7/3/2023,6:54:17 PM,6,6,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Christian Fedko,chrife00jos,Right,Joliet slammers,,1,Top,2,3,2,Fastball,,InPlay,,GroundBall,Single,0,1,,87.66993276,-0.342210679,2.686439148,2219.19932,142.4957134,10:45,5.273976618,-2.159912427,5.66392944,-21.78444359,14.99468558,-9.981424535,1.998205045,-0.99229057,79.89215073,-6.196193472,-4.059042165,0.436487935,87.50070035,1.899778264,-30.97999013,2859.606614,,,,53.11441162,,-30.99749342,0.430092211,4.68806098,8.685693123,-1.687341933,50,5.609975525,5.195567476,-127.5001265,-5.469877042,7.649930445,28.3451336,-18.00082348,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,ecb58266-19fc-11ee-9878-35f788342993,87.85597591,5.273570129,-2.163622215,-0.338143912,2.730819166,80.04659858,1.99915074,-0.989289723,-6.181335897,-4.012599588,0.436344623,-10.41661627,13.48501256,10.88362675,14.92368087,2179.281937,419.017732,98.20127096,-0.779038335,0.188814825,0.597869747,-45.0152392,74.97723905,2.900762886,0.913167284,1.424566667,1.997723635,-27.35395253,45.52913356,3.783058448,-9.130103751,-0.090879925,-0.433730569,-0.261170392,0.862361769,,,0.977111817,1,0.980678141,47.67712438,high,high,103.4313128,-9.746677355,54.83607056,Blake Grant-parks,blakgr00scb,Schaumburg boomers
26,7/3/2023,6:55:17 PM,7,1,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Lane Baremore,laneba00jos,Right,Joliet slammers,,1,Top,2,0,0,Fastball,,BallCalled,,,,,,,86.96976228,-1.381906709,2.481237101,2256.146665,139.2552172,10:45,5.335427424,-2.148411688,5.712468901,-22.47691791,14.85291398,-11.00655992,1.662812129,-0.194344265,79.54238607,-6.315053105,-2.9616953,0.439743612,,,,,,,,,,,,6.64850707,8.385433597,1.94770734,50,5.206036448,-5.117771103,-126.3640569,-3.782174087,10.67497656,27.42906595,-18.71022889,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,0ffd2e40-19fd-11ee-950c-af62914ee47e,87.14899731,5.334800896,-2.152328606,-1.375054671,2.528803533,79.69433541,1.663875915,-0.191090263,-6.29844998,-2.91173866,0.439590865,-11.44430617,13.3794408,9.960822426,80.55920365,2222.138095,390.2564032,98.49262593,-0.746204186,0.172974749,0.642852276,,,,,,,,,,,,,,,,,0.9971892,1,,,high,high,17.49671672,-48.67768414,54.7875311,Blake Grant-parks,blakgr00scb,Schaumburg boomers
27,7/3/2023,6:55:34 PM,7,2,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Lane Baremore,laneba00jos,Right,Joliet slammers,,1,Top,2,1,0,Fastball,,Foul,,,,,,,88.63439314,-0.542881893,4.200249869,2223.70861,143.1680752,10:45,5.246484941,-2.241262898,5.504299502,-21.30332917,15.31300823,-9.962265897,2.183071825,0.022594512,80.0998746,-5.644670122,-1.990097569,0.433796317,,,,,,,,,,,,6.608437386,8.365040581,1.881051473,50,5.185142231,-9.095755985,-128.5484434,-1.938634083,10.98609855,28.26302757,-18.26771216,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,1a75a378-19fd-11ee-b0c8-b7af1cb558fd,88.8231793,5.246191465,-2.244894502,-0.540105648,4.243267763,80.25659089,2.183910006,0.025526513,-5.631321349,-1.944846921,0.433642711,-10.3873191,13.8477857,8.513849178,67.76093089,2199.203579,329.2166505,98.89801067,-0.79157718,0.148048467,0.592863576,,,,,,,,,,,,,,,,,0.994529252,1,,,high,high,29.0151622,46.72155034,54.9957005,Blake Grant-parks,blakgr00scb,Schaumburg boomers
28,7/3/2023,6:56:02 PM,7,3,Kobey Schlotman,kobesc00scb,Left,Schaumburg boomers,Lane Baremore,laneba00jos,Right,Joliet slammers,,1,Top,2,1,1,Cutter,,InPlay,,GroundBall,Out,1,0,,84.84544742,0.570279396,3.087597498,2139.876932,151.4091857,11:00,5.236551257,-2.329771,5.560923876,-27.24704794,12.19380391,-4.944401778,2.47467699,-0.36020777,77.33705717,-6.182761155,-2.357965646,0.451722926,98.30987412,-2.86506287,-16.97247698,2105.620928,,,,30.97746387,,-15.65568553,0.204181254,3.754050221,6.816323147,2.066832555,50,5.268669891,-6.472973576,-123.2338716,0.3708371,5.746503682,25.53853563,-21.73997872,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,2ae4b817-19fd-11ee-aa80-29807768e423,85.02885585,5.235106263,-2.333212158,0.586625257,3.128748434,77.48531162,2.47673788,-0.357430818,-6.151007097,-2.315521912,0.451559485,-5.355233699,10.58029941,50.00205987,45.49169962,1375.427431,1639.290293,64.27600628,-0.564381713,0.766067557,0.307593531,-28.66198912,93.91046356,-4.913915209,0.206905573,2.516659183,2.517778665,-8.359447898,29.82822319,0.922023537,-3.414708729,-0.031132679,-0.873188781,-0.368673946,0.318780293,,,0.997110731,1,0.996137592,57.30348617,high,high,49.05747034,-84.02772394,54.93907612,Blake Grant-parks,blakgr00scb,Schaumburg boomers
29,7/3/2023,6:58:21 PM,1,1,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,1,Bottom,0,0,0,Fastball,,StrikeCalled,,,,,,,86.98543033,-1.025612629,3.189256099,2317.668648,153.6510845,11:00,6.187214372,-1.453867728,5.512247379,-22.54568024,15.02794654,-5.607752765,1.764819294,-0.084611047,80.04402938,-7.98803377,-3.413669517,0.441177221,,,,,,,,,,,,3.919556907,8.305339548,1.17966035,50,6.082855701,-6.848834776,-126.3029276,-3.023822804,6.300571144,26.89651366,-18.8234633,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,7dca484a-19fd-11ee-9355-69908b54f560,87.17346224,6.186614919,-1.457080222,-1.019398828,3.227123001,80.1943521,1.766153284,-0.082159008,-7.967582204,-3.376150847,0.4410178,-5.959159568,13.61033414,42.48997758,5.328681607,1709.038427,1565.495326,73.73954981,-0.660785885,0.675461235,0.327282957,,,,,,,,,,,,,,,,,0.971466526,1,,,high,high,85.20418655,46.01726464,54.98775262,Phillip Steering,philst00jos,Joliet slammers
30,7/3/2023,6:58:35 PM,1,1,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,Windup,1,Bottom,0,0,0,Slider,,BallCalled,,,,,,,79.5352294,0.464985096,2.108976752,2620.275473,317.5201727,4:30,5.980758839,-1.773384287,5.394728895,-50.77744106,-5.496993674,9.623951328,1.23008632,0.895325258,72.785631,-10.61808633,0.60339759,0.485367807,,,,,,,,,,,,-5.698308312,-3.16412987,-1.146649285,50,6.367306608,2.244040472,-115.2751998,-3.613025541,-7.589336931,23.46964067,-36.38822094,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,85d253c0-19fd-11ee-be48-8bbd5f8135b0,79.63589986,5.970661156,-1.775369411,0.584955962,2.133335483,72.83638603,1.238719038,0.896439216,-10.48885845,0.620047103,0.485276551,9.392493367,-8.397457624,61.30701051,18.90561148,1258.036601,2298.518538,48.01161609,0.354092944,0.87720492,-0.324237128,,,,,,,,,,,,,,,,,0.990255981,1,,,high,high,72.98494967,-32.37282944,55.10527111,Phillip Steering,philst00jos,Joliet slammers
31,7/3/2023,6:58:47 PM,1,1,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,Windup,1,Bottom,0,1,1,Fastball,,Foul,,,,,,,88.02432032,0.330313597,2.908981782,2291.895616,152.4063564,11:00,6.231833883,-1.570888823,5.418186062,-22.62417103,14.20270301,-5.956740802,3.319357608,-0.391317567,80.22990116,-6.041215662,-3.475210967,0.436848627,87.50787177,0.043567864,-47.02051234,,,,,55.85901549,,-46.46748875,0.454670134,4.243616215,7.874737726,1.317014031,50,6.24623403,-6.27554336,-127.830614,-0.016694793,6.978365475,27.87126552,-19.22452845,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,8d2465e3-19fd-11ee-a962-73b4b5321e8c,88.21793438,6.231437725,-1.574189943,0.334088261,2.947961083,80.38818865,3.320539178,-0.388673438,-6.023040818,-3.435246298,0.436687671,-6.33904298,12.74983838,39.18103586,47.93454582,1776.571219,1447.957257,77.51536356,-0.686983764,0.631772777,0.359049394,-64.02054932,59.65729176,0.066541214,0.335484056,0.56408096,3.207136618,-40.49687362,38.47379418,,,,,,,,,0.99695098,1,,45.80039107,high,high,46.85890877,57.03748866,55.08181394,Phillip Steering,philst00jos,Joliet slammers
